Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
18065,-0.599222130083988,0.379433628144295,2.32937638870834,-1.89391493075126,-0.0522115733611988,-0.197521999140807,0.364764275238515,-0.152921926527678,2.72210854275557,-2.02056710223347,-0.480758229913978,-2.81154070800483,0.935911080763645,1.00598653288831,0.102353301526944,-0.12130442787425,-0.0082315080833166,0.880254676246266,0.16073579852744,-0.0810136343767323,-0.220655303366927,-0.11528866081325,-0.465123648798286,-0.521231023106392,0.553719006744019,-0.788017070192799,-0.0890729532988822,-0.162017775505315,11.85,0.0
14137,-0.961657853506998,-0.0293627362454596,1.87883540074406,0.0246775381314772,0.707324081964526,-0.595182607754625,-0.185335202488969,-0.267799867308165,1.10409522918216,-0.0706095869073292,2.18707245124251,-1.80598586717722,2.26756434262064,1.28311349046653,0.0040405440211542,0.306330008525797,0.0384959612218334,0.600863484555028,1.01398711573398,0.0599216303787582,-0.226081806145612,-0.298947754880657,-0.0044618182113829,0.0179945475855048,-0.963552629886495,0.693819698276186,-0.391798731932665,0.0999371450927376,1.24,0.0
4280,0.835007918918974,-0.447309789111427,1.81123539617574,1.50469303505881,-0.647567235748496,2.02813023068494,-1.3404206974631,0.715312010678,2.52187557563883,-0.824132303961727,1.24266982114963,-1.56917760267801,1.55839600563306,0.932218423554082,0.526656058102811,-1.17372177313705,1.76278474709027,-1.41760877425976,-2.274530934871,-0.234681751935421,0.190959402890632,1.1358323374493,0.0303764365035006,-0.648945321896426,0.07344528614599,-0.124839327438791,0.135702595559162,0.0322867254577814,51.48,0.0
25479,-2.24845735460257,1.16162694017804,1.23141019698651,-0.995276099029262,0.109479430498457,0.442138030931891,-2.31105524126249,-6.18978096355489,0.0370926831887783,-1.48620952058168,-1.143244912279,0.790074338942324,0.540877626691477,0.072329579716591,-0.0234679907284005,1.66030353883385,-1.32743392279455,0.256917791754517,-2.21413817942696,0.641309584642107,-1.6813383786475,1.15869474266828,0.416167289923511,-0.119776849676156,-0.738486955763425,-0.0897005329970409,-0.0589536786026742,0.0189506673341904,3.13,0.0
14995,-1.605263260647,0.242387348685278,0.969781814896151,0.830207368236773,-0.0400032205538688,-0.218580955900102,-0.469863426202077,0.368113173250086,1.32582354346531,-0.462602622070209,1.16242204056369,-2.13010114302623,0.618773827212139,1.81025549814452,-1.52754391998191,-0.264297093789431,0.910013469134061,0.656791003735248,1.27085435774698,-0.481952152835852,-0.092425541522632,0.0437208958770479,-0.606644831594218,0.051768664882452,-0.545442882650442,0.468257415793522,-0.18645131205309,-0.197872411027237,33.35,0.0
28554,-1.77741514828547,0.831561248288986,1.55380055110494,0.688809671524054,-1.95080110677593,1.12684831914357,1.42409560095516,-1.72927171960835,-0.169517778348472,-0.52232466305833,-0.228296920756491,-0.711435433916386,-1.3157248971565,0.275486840362276,1.51735778540551,0.196944731635722,-0.0386417598029375,-0.0012263396244679,-0.858515765979157,-0.94770086437433,1.55364373108668,0.0767250955544875,-0.0040139022313541,0.391108498375982,0.33843981969973,-0.217696193082475,0.380735011848994,-0.0443419224561017,395.63,0.0
7572,-0.300228634001611,1.2602263292242,2.27675621245125,1.36640400808179,-0.0682871496051149,-0.582340927142946,0.636397203536144,-0.352890789936226,0.825077502883749,-0.13923966388481,0.996074142701333,-2.23270816321119,2.39224296184565,1.25844044325659,0.59957839736534,-0.378637892856629,0.524108127939484,0.240992701262619,0.300774166117131,0.24930020162436,-0.191151069940985,0.0635283095553845,-0.0921006691837236,0.647436056884239,-0.356242561167519,-0.469082096223254,0.233888698874311,-0.0111980123291388,2.0,0.0
12093,-4.69679522444504,2.69386747884008,-4.47513271259153,5.4676845487781,-1.55675807549758,-1.54942028904253,-4.10421487278526,0.553934075416293,-1.49846813107494,-4.59495176285009,5.27550585077254,-11.3490285500915,0.374549235103921,-8.13869488434773,0.548570894168134,-6.65359434741365,-10.2467554066001,-4.19106626655491,0.991486122257293,-0.158970548660611,0.573898081112651,-0.0801627753981571,0.318407817148194,-0.245862202650853,0.338238431564141,0.0322706213908033,-1.50845793363219,0.608074682590101,0.0,1.0
7039,-0.760994141398527,0.888750343569734,1.97598917676251,1.70693416146873,-0.392215634486303,1.43266546753574,-0.422600597324912,0.837044598821507,1.33159526506179,-1.05493196729579,1.08192999184659,-0.893900136221886,1.92025732703164,1.06517650298321,-2.91094124283516,-1.27010410979841,1.63952234112311,-0.1890720478069,1.49763399872994,-0.0833383121594262,-0.362179128364705,-0.47384488587754,0.0459688742676166,-0.349377999784804,-0.348619525875635,-0.473378781473365,0.078015957665068,0.075572022356715,31.8,0.0
26585,-19.8563223334433,12.0958932259299,-22.4640827464876,6.11554110191771,-15.1480215209615,-4.34672408349599,-15.6485074722661,13.2768048056341,-3.97416161954102,-8.85919405880884,5.73081553744459,-8.08803351213651,0.230824969324902,-8.57897327333454,0.000946636693186,-6.94774606726094,-13.4728970076501,-4.94021082886802,1.23014255193802,1.58292955492187,1.75072984045421,-1.40963570908141,-0.809809278333882,0.121396659905885,1.35030007077468,-0.224291873525585,1.59762136835254,0.476919818025438,99.99,1.0
9012,-4.32922344375562,2.11128152826311,1.70505661760982,-0.881465629362708,1.35609049313358,2.47046132514168,1.89733598349087,-8.39150094792937,4.52999758106345,4.61941032580962,2.12783828458609,-2.34340756454721,2.49167572688481,-2.153439262758,-1.26233733087398,-1.00715394342142,-1.08732742359192,0.0503553350049385,1.18362675402917,-1.24709797252393,3.71675180194556,-1.80664448270042,0.0211082680300263,-1.09315842015682,0.161806263857412,-0.25397632139562,-4.93367773587585,-2.21041358918494,135.3,0.0
1319,-1.41949377625111,-0.251193351780765,0.314950842694644,-2.02188949055433,0.115211629897345,-2.08481821464369,-0.0813965061096358,0.441669188050485,0.558309096624324,-1.26545821097194,1.05326095128874,0.168804288026894,-2.29686216101772,1.36460241045799,0.530624289821622,-0.39384067493303,-0.0286899363198695,0.570400992625895,0.82183501006003,0.0820530485625524,0.205438483332423,0.196515359885136,-0.116547500484822,0.528969888388034,-0.207193505685252,-0.164880010158197,0.235164350697514,-0.0222845185138801,1.0,0.0
22288,-0.619731071705846,-0.0508451427931224,0.385510673031305,-2.66599798692059,2.21557994560935,3.14604036629683,-0.604551070297242,0.889306935081296,-0.0643507696916122,-0.211449957287886,0.811049788678091,-3.46933331298696,1.6895457416018,1.20704997499023,-0.310525895121782,1.68392509719747,0.241305918853407,-0.794981024544139,0.231612189133003,0.370805342809935,-0.293242076720117,-0.934877782655994,-0.0822737985411426,0.897395114101623,0.528748467530671,-0.561493020828857,0.167396477753302,0.0291811784263752,15.0,0.0
17166,1.31720300983963,-0.577702304210499,1.01332531902338,-0.678813160314625,-0.943374296273564,0.323491842420229,-1.24051796434405,0.106658380889763,0.497896342635351,0.334566063757795,2.42226963455021,-1.95477806341885,2.88623527321977,0.995831473702159,-0.155206731249562,1.40327028192093,0.640559675806514,-0.547330761329385,0.0682734750679666,0.0983258085375711,0.299359985951506,1.1179200167343,-0.124724023321165,-0.286535776086229,0.378565676433093,-0.0588891821696951,0.029604931422232,0.0045544665817599,11.0,0.0
1548,-1.55944578659985,1.42554615157245,0.812588530925962,-1.12938101748845,0.507528017124045,0.183506605135032,0.654304257564761,0.0880586354598432,0.480017615129775,0.547216473103387,0.0660700525780027,1.06523426306789,0.982423736989702,-0.60912399254656,-1.38152075828133,0.189596512239182,-0.901688394604122,0.0259977220480188,0.560579859985298,0.451194562257356,-0.283995224836738,-0.413642416599342,-0.234994996455641,-0.789508737448413,0.324851029395007,0.41973749483559,0.329608106701883,0.351346166057519,5.0,0.0
24017,1.03258637263975,-0.122157044766928,0.24736749103859,0.143519547331385,-0.0049288812156821,0.157263349510581,-0.112421850163379,0.0114942352902464,1.01750276180245,-0.454264103669381,2.94911225038067,-1.13674579181919,2.24361289317082,1.86874088417948,-0.0039741616680085,-0.274996091215387,0.735257207250236,-0.683550055678878,-0.663137878526025,0.019753617925377,-0.0172187735842401,0.126993056362304,-0.0476662430136063,-0.251586751918738,0.18330971644401,1.03238203285852,-0.0974376910680985,-0.0098122648179784,77.52,0.0
841,0.182438327732022,0.583027124686647,1.1785709701183,0.0750897759742409,-0.151706261175314,0.0729078758430843,-0.120187981724678,-0.673660812261003,-0.48294924972687,-0.215195743473012,1.64334144795928,1.00013173227893,-0.0263384147009386,0.544346713021022,0.520478171759643,0.236067467949906,-0.341303284239682,-0.451764655972297,-0.278949370397511,-0.217993020570137,0.566009668994275,-0.90430544984362,0.0061372125414677,0.0008383774560985,0.700061243298444,0.184876894487953,0.0582431343658746,0.121357482796099,6.99,0.0
8886,-2.53585211738111,5.79364414692454,-7.61846283574893,6.39582974649419,-0.0652101046678037,-3.13637196409103,-3.10455736262141,1.82323263760971,-3.87865758023391,-7.29780335001461,7.07166913682445,-10.001046368327,-0.207934540884304,-10.8606980453666,-1.69082504118249,-2.36085672411086,-2.76009701528795,0.29810341564323,-1.38555780172735,0.408704184487524,0.716719907055995,-0.448059938458541,-0.402406878680357,-0.288835222564699,1.01175223958707,0.425964621387216,0.413139555823146,0.308204656968305,1.0,1.0
18424,-0.607415979518053,0.994547798315846,0.548329619987598,3.23658938287333,0.772020877104169,0.0992521050045967,0.615315457273043,-0.22637433048272,0.015105139533276,0.229497693401306,0.241740951008316,-2.72028228009833,3.24956837501406,0.137868574514294,0.569549678490343,0.582030740503849,1.14894200095093,1.02651463343279,0.548240583693347,0.243012427219959,-0.196253847225081,-0.0470993932011506,-0.125793091098898,-0.560657356996135,-0.320143334892579,0.18764718989651,0.349836972865275,0.0761313567542396,152.13,0.0
21174,1.16276842689336,-0.318436973804424,1.14665186309677,-0.484948493363841,-1.12828810644569,-0.49309768506744,-0.729389795886569,0.0075076912243794,3.09601417681944,-1.49676625365282,1.0028083740021,-1.6322766874233,1.41164953351631,1.35854601414803,0.776475421395572,-0.852528753503867,0.990990947646427,-0.078136104126547,-0.131094412120301,-0.19642190808616,-0.108516371778934,0.187534896943825,0.0376717564530465,0.360659824188811,0.35299094999026,-0.716459188488577,0.0810423493412156,0.030422406726071,11.85,0.0
3747,-0.675251181682189,-0.799001471853803,1.4983731665119,-0.82786307722434,-1.52766409473052,0.061156667472202,1.46649756992302,-0.422626352719893,-0.0866624136065602,-0.367353318958232,1.22316840376966,-3.32589368841423,1.76483995446233,1.03484606546593,0.143956304257623,0.725961614869921,1.22313192870706,-1.5770711381136,-0.0267719198795234,0.95064826882226,0.0498192450532224,-0.237374947802381,0.947906860477967,0.272506585592046,-0.211172250381198,-0.591374281562884,-0.271612662499623,-0.173740411454175,393.25,0.0
2075,-0.547699030625941,1.57225708660482,1.37401370134876,2.96426946701059,-0.389201975246861,-0.160917650989079,0.092157961474587,0.565838996403281,-1.46350608231074,0.688629983181087,-0.0611921347181144,-0.329919855148393,-0.59138066292423,0.781010572509557,1.40148423780922,-0.338059522800251,0.676060296337799,-0.621869406768078,0.228717020530626,0.0483837463372505,-0.043352749947132,-0.15931839500532,0.186059319144769,0.565543157775241,-0.541192142940611,0.0137285185221563,0.222136960274228,0.070630618785245,6.24,0.0
5442,1.12694462346969,0.0193447092095591,0.826360744396987,0.980878845531129,-0.428494759062543,0.116260594896783,-0.403378303347977,0.0920203189941801,1.63679028313416,-0.457351501478673,2.25177205975152,-1.23298497214583,1.35865533528111,1.49595787002094,-1.5935853062719,-0.547633100307585,0.92874977495265,-0.302028415341722,-0.161757152292985,-0.198711542079434,-0.146885830500625,0.0666959068649623,-0.0341715765132498,0.222489771583971,0.429818440126022,0.399652437106017,-0.0301719499718685,-0.0072061581971228,6.99,0.0
27784,-1.49100294221095,-1.44399313882974,2.77286859852074,-1.31457298535057,-1.66294194643219,0.014910856948502,-0.316332944723152,0.3958259916314,-0.684811549949349,-0.208387809814689,0.558251437275725,-0.407932992792161,-1.24070924335006,-0.267322484156825,-0.346812406284771,-0.52615025138702,-0.41653251171224,2.29918389154526,-1.27842847935754,0.112396650049576,0.0731941387817361,0.0628925269069606,0.429379971870803,0.518978612270401,0.0373625300274956,1.03246223332842,-0.087538021185244,0.0842126405217348,239.76,0.0
685,0.874197580120544,-1.15305336529803,0.591410048169024,0.571892105370063,-1.24491355371981,0.182415718970732,-0.582384978796855,0.0866374996342207,-0.67955649896779,0.773846856003448,0.449374555554062,0.518905085283996,0.125832632087083,-0.0084900386172293,-0.321640658479206,-1.12182672014098,-0.41913286848072,2.08752861431797,-0.764330175338267,-0.107887667415596,-0.0887850803804789,-0.127773401065058,-0.287287255508399,-0.0040261200479303,0.457801852918203,-0.241181074020868,0.0333693198535296,0.0566330543859684,217.0,0.0
27676,-0.427355318617361,0.457920028489321,1.27365004829397,0.233643099507555,1.17921557913466,0.471472553186518,0.570425654656964,-0.117389892927655,-0.495782877301379,-0.11745135894265,-1.23898443147152,-0.311608374091599,0.903069290239449,-0.144427766716006,1.68123867029876,-0.248050661221203,-0.366497141619331,-0.102526872866402,1.12064786178832,0.352433318416518,-0.0475408181435547,0.0055241998356115,-0.263848986725988,-1.2691616258845,-0.0176257537891623,0.512339798914592,-0.0840805816345726,-0.121370606555581,25.0,0.0
2869,-0.559285721144388,0.258454639644188,2.25115328751498,0.646961434685202,-1.5180100614975,0.599708041844235,-0.920752217669665,0.928466082543877,0.960451171442808,-0.881554810249437,0.135684784319364,1.3368045409428,-0.455550131872432,-0.697131886004549,-2.5497406658484,-0.278061043306627,0.377394128720672,0.271127702678357,0.677677767685725,-0.195962746371013,0.122367185053676,0.634289406932394,0.0282698014654432,0.60003870327445,-0.424085800438382,0.352466365969217,-0.0262900732760201,-0.0208448776528524,25.0,0.0
26931,-22.5616992591298,13.2089042844176,-24.6438187771226,6.23253182330679,-16.905611362323,-4.49743871970001,-16.8101841919321,14.9551067734604,-3.87129682308601,-8.58126551626339,5.25698760960799,-7.39361499215009,0.538800829120431,-7.57755201800709,-0.030725531904052,-6.45478323655342,-12.8456565242928,-4.86591773720169,1.06244185030067,1.62144422472126,1.76598663639159,-1.6355166467436,-0.998316503452087,0.138972227361725,1.55935014018173,-0.22212451669,1.5044246600224,0.445919826109776,99.99,1.0
2996,-3.51183158021869,-3.39529509581093,1.10685948754656,1.24048587221217,4.92159378858919,-4.0767251553112,-1.67933257289843,0.0263832828123654,-0.599297415698621,-0.197022485524046,-0.469448822571245,0.955415457667355,1.26280047836543,0.388789780897838,0.0362813150334247,-0.251485644459692,-0.554589169643942,-0.286004156849736,-0.741609680326536,1.06736069701755,0.508516570693753,0.186435428865899,0.594460974978745,0.411874919341186,0.316920118312825,-0.513503850905418,-0.0404991817362318,0.234978501404862,3.03,0.0
26268,1.14750028961176,0.0205830205944977,-0.109325853717308,0.990557308327242,-0.212606216655448,-0.617722956784023,0.139624059876008,0.028447926965684,0.0514284611582641,0.253753172600231,0.544692275074971,-0.713548427637379,-2.87964623815628,1.22347793171593,0.415069908925483,0.34816466182941,-0.564638495544029,0.651779402039782,0.135250794492831,-0.218099196031838,-0.0046350052132914,-0.24220075697607,-0.152855617938399,-0.0757644396469994,0.629661486250973,-0.350190628599209,-0.0276672567539163,0.0049294188538784,49.0,0.0
28603,-0.26935734203147,0.105738213499221,1.59247800831109,-1.03294037374588,-0.430437195838375,0.0554572087810346,0.105877953764742,0.04275240732151,-1.53968763016359,0.180968039915512,-0.406837424111419,-0.800618074670955,0.598818670652816,-0.313223222875211,1.27077191363496,0.727744768263202,0.59131593229056,-1.65676472707725,1.26385829758719,0.361497311734605,-0.0276663138297253,-0.269064209239294,-0.0111223600304325,-0.446965164500267,0.161325900359396,-0.284689454764118,0.0004173062873974,-0.015607655929106,58.83,0.0
25951,1.24284208943336,0.111021815740816,-0.463218421328659,0.174353196122945,0.380268290651191,-0.251892504021094,0.334309342850596,-0.0988757283754759,-0.337752419070921,0.102648778416511,0.408599044912084,0.467532211415246,-0.0693971964015647,0.662197552588844,0.175896076947101,0.580058791105346,-0.910902195461998,0.0313939017755803,0.826780002010644,0.0156940048706849,-0.386578210534323,-1.28473067164807,-0.0431306218152343,-0.841726185822796,0.389066817230015,0.189315084971537,-0.078611628019355,-0.0057470483935931,47.9,0.0
27111,-0.987165984243984,0.963661403586536,1.43283321371615,-1.29407375063759,-0.643102576496662,-0.939141232659735,0.103521561525255,0.564671142815923,-0.316991627190437,-0.755164650502704,1.08983082375138,0.37647844762492,-0.995972594481892,0.658265099922523,-0.145953344719518,0.901390234625391,-0.628943611992151,0.231848833904066,-0.471530368485291,-0.142552707552477,0.011501368623034,-0.122909110316166,-0.0022454913203007,0.54328145174475,-0.409284745990784,0.694670120871338,0.124488268900713,0.102137849105048,0.92,0.0
22320,-1.43233939668023,0.570374265702171,3.1250604752352,-0.703880885627046,-0.326998114702568,1.47330787383025,-0.367291641218654,0.478038199946215,2.58662086242277,-0.56074811306744,1.99137307957148,-0.980498003756579,1.98595540918799,-0.0141316917645617,-2.51913294055522,-0.72444328656162,1.01385201873524,-0.645659304573633,-0.682586594792198,0.322672229591228,-0.245821264273916,0.395129347203041,-0.240372449544226,-0.239883311017176,0.21304998092141,1.03651085998825,0.317720663644628,0.0072535597474473,3.02,0.0
11002,1.14371372515436,-0.224060870656096,0.920815073674506,0.289984050203499,-1.02548912316191,-0.651819718610513,-0.604449299853943,0.0094192816112175,1.68244376021358,-0.31922662499312,2.27213321357773,-2.39153342479123,0.205547594533397,1.98118070276245,0.0289231436246173,0.696368664543842,0.201998995956947,0.769476857334667,-0.187854003297227,-0.123361092532365,-0.0043894261126598,0.0861215243811573,-0.0049837365495051,0.526211401213134,0.0916925497140206,1.00307265677564,-0.106984461960941,-0.0013267055761174,39.0,0.0
